match_id,player_id,team_player_id,trackable_object,team_id,team_name,shirt_number,player_short_name,first_name,last_name,position_group,role_name,role_acronym,minutes_played,minutes_played_regular,start_frame,end_frame,start_time,end_time,started,yellow_card,red_card,goals,own_goals,injured,birthday,gender
2011166,11885,1204865,11992,868,Melbourne Victory Football Club,7,D. Arzani,Daniel,Arzani,Wide Attacker,Right Winger,RW,68.05,68.05,2300.0,52929.0,00:00:00,01:04:44,True,0,0,0,0,False,1999-01-04,male
2011166,50977,1494845,52103,868,Melbourne Victory Football Club,22,J. Rawlins,Joshua,Rawlins,Full Back,Right Back,RB,98.82,98.82,2300.0,71389.0,00:00:00,,True,0,0,0,0,False,2004-04-23,male
2011166,698141,1204927,699704,867,Wellington Phoenix FC,18,L. Kelly-Heald,Lukas,Kelly-Heald,Midfield,Left Midfield,LM,40.13,40.13,47310.0,71389.0,00:55:22,,False,0,0,0,0,False,2005-03-18,male
2011166,27003,1496507,28085,867,Wellington Phoenix FC,25,K. Nagasawa,Kazuki,Nagasawa,Midfield,Attacking Midfield,AM,58.68,58.68,2300.0,47309.0,00:00:00,00:55:22,True,0,0,0,0,False,1991-12-16,male
2011166,972687,1518242,974250,867,Wellington Phoenix FC,29,L. Brooke-Smith,Luke,Brooke-Smith,Midfield,Attacking Midfield,AM,40.13,40.13,47310.0,71389.0,00:55:22,,False,0,0,0,0,False,2008-06-06,male
2011166,26969,1496505,28051,867,Wellington Phoenix FC,9,H. Ishige,Hideki,Ishige,Midfield,Attacking Midfield,AM,58.68,58.68,2300.0,47309.0,00:00:00,00:55:22,True,0,0,0,0,False,1994-09-21,male
2011166,800322,1216250,801885,868,Melbourne Victory Football Club,16,J. Inserra,Joshua,Inserra,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2005-01-21,male
2011166,51678,1494842,52804,868,Melbourne Victory Football Club,25,J. Duncan,Jack,Duncan,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,1993-04-19,male
2011166,7698,1521644,7708,868,Melbourne Victory Football Club,1,M. Langerak,Mitchell,Langerak,Other,Goalkeeper,GK,98.82,98.82,2300.0,71389.0,00:00:00,,True,0,0,0,0,False,1988-08-22,male
2011166,811820,1239268,813383,868,Melbourne Victory Football Club,28,K. Bos,Kasey,Bos,Full Back,Left Back,LB,98.82,98.82,2300.0,71389.0,00:00:00,,True,0,0,0,0,False,2004-05-08,male
2011166,957736,1496511,959299,867,Wellington Phoenix FC,39,J. Smith,Jayden,Smith,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2007-07-04,male
2011166,801013,1527390,802576,867,Wellington Phoenix FC,35,D. Boon,Dublin,Boon,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2004-12-25,male
2011166,42510,1204930,43636,867,Wellington Phoenix FC,4,S. Wootton,Scott,Wootton,Central Defender,Left Center Back,LCB,98.82,98.82,2300.0,71389.0,00:00:00,,True,0,0,0,0,False,1991-09-12,male
2011166,51028,73040,52154,867,Wellington Phoenix FC,19,S. Sutton,Sam,Sutton,Full Back,Left Back,LB,98.82,98.82,2300.0,71389.0,00:00:00,,True,0,0,0,0,False,2001-12-10,male
2011166,34718,1496506,35835,867,Wellington Phoenix FC,1,J. Oluwayemi,Joshua,Oluwayemi,Other,Goalkeeper,GK,98.82,98.82,2300.0,71389.0,00:00:00,,True,0,0,0,0,False,2001-03-13,male
2006229,159945,216242,161500,2380,Melbourne City FC,17,M. Caputo,Max,Caputo,Center Forward,Center Forward,CF,86.13,86.13,10.0,51699.0,00:00:00,01:23:41,True,1,0,2,0,False,2005-08-17,male
2006229,51655,74017,52781,1804,Macarthur FC,22,L. Rose,Liam,Rose,Midfield,Right Midfield,RM,51.3,51.3,28490.0,59269.0,00:47:27,,False,0,0,0,0,False,1997-04-07,male
2006229,808580,1228460,810143,1804,Macarthur FC,20,K. Adamson,Kealey,Adamson,Full Back,Right Wing Back,RWB,84.7,84.7,10.0,50839.0,00:00:00,01:22:15,True,0,0,0,0,False,2003-02-17,male
2006229,795516,1204893,797079,1804,Macarthur FC,33,Y. Nicolaou,Yianni,Nicolaou,Full Back,Right Back,RB,14.05,14.05,50840.0,59269.0,01:22:15,,False,0,0,0,0,False,2000-01-05,male
2006229,11895,1216409,12002,1804,Macarthur FC,5,M. Jurman,Matthew,Jurman,Central Defender,Left Center Back,LCB,64.92,64.92,10.0,38969.0,00:00:00,01:02:28,True,0,0,0,0,False,1989-12-08,male
2006229,179963,1557908,181518,1804,Macarthur FC,11,P. Makrillos,Peter,Makrillos,Center Forward,Center Forward,CF,33.83,33.83,38970.0,59269.0,01:02:28,,False,1,0,0,0,False,1995-09-04,male
2006229,51648,74006,52774,1804,Macarthur FC,8,J. Hollman,Jake,Hollman,Midfield,Left Midfield,LM,64.92,64.92,10.0,38969.0,00:00:00,01:02:28,True,1,0,0,0,False,2001-08-26,male
2006229,966118,1508532,967681,1804,Macarthur FC,28,H. Sawyer,Harry ,Sawyer,Center Forward,Center Forward,CF,33.83,33.83,38970.0,59269.0,01:02:28,,False,0,0,0,0,False,1996-12-31,male
2006229,50980,1514404,52106,1804,Macarthur FC,9,C. Ikonomidis,Chris,Ikonomidis,Center Forward,Center Forward,CF,64.92,64.92,10.0,38969.0,00:00:00,01:02:28,True,0,0,0,0,False,1995-05-04,male
2006229,966117,1508531,967680,1804,Macarthur FC,24,D. Bosnjak,Dean,Bosnjak,Wide Attacker,Right Winger,RW,33.83,33.83,38970.0,59269.0,01:02:28,,False,0,0,0,0,False,2006-10-11,male
2006229,973077,1519036,974640,2380,Melbourne City FC,50,M. Ghossaini,Michael,Ghossaini,Center Forward,Center Forward,CF,12.62,12.62,51700.0,59269.0,01:23:41,,False,0,0,0,0,False,2007-08-25,male
2006229,972648,1518180,974211,2380,Melbourne City FC,41,L. Wong,Lawrence,Wong,Center Forward,Center Forward,CF,12.62,12.62,51700.0,59269.0,01:23:41,,False,0,0,0,0,False,2007-10-06,male
2006229,22937,1504084,23811,2380,Melbourne City FC,10,Y. Cohen,Yonatan,Cohen,Wide Attacker,Right Winger,RW,21.76,21.76,46210.0,59269.0,01:14:32,,False,1,0,0,0,False,1996-06-29,male
2006229,51681,1157287,52807,2380,Melbourne City FC,6,S. Ugarković,Steven,Ugarković,Center Forward,Center Forward,CF,21.76,21.76,46210.0,59269.0,01:14:32,,False,0,0,0,0,False,1994-08-19,male
2006229,771857,1157291,773420,2380,Melbourne City FC,38,H. Politidis,Harry,Politidis,Wide Attacker,Left Winger,LW,34.63,34.63,38490.0,59269.0,01:01:40,,False,0,0,0,0,False,2002-06-28,male
2006229,970049,1514406,971612,1804,Macarthur FC,23,F. Deli,Frans,Deli,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2005-07-08,male
2006229,818285,1256019,819848,1804,Macarthur FC,30,A. Robinson,Alexander,Robinson,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2005-03-09,male
2006229,51006,828184,52132,1804,Macarthur FC,6,T. Uskok,Tomislav,Uskok,Central Defender,Right Center Back,RCB,98.75,98.75,10.0,59269.0,00:00:00,,True,0,0,0,0,False,1991-06-22,male
2006229,6871,1508527,6881,1804,Macarthur FC,44,M. Jakoliš,Marin,Jakoliš,Center Forward,Center Forward,CF,98.75,98.75,10.0,59269.0,00:00:00,,True,0,0,0,0,False,1996-12-26,male
2006229,51044,1508528,52170,1804,Macarthur FC,26,L. Brattan,Luke,Brattan,Midfield,Defensive Midfield,DM,98.75,98.75,10.0,59269.0,00:00:00,,True,0,0,0,0,False,1990-03-08,male
2006229,5805,1559684,5815,1804,Macarthur FC,39,K. Boli,Kévin,Boli,Central Defender,Center Back,CB,98.75,98.75,10.0,59269.0,00:00:00,,True,0,0,0,0,False,1991-06-21,male
2006229,51014,828182,52140,1804,Macarthur FC,13,I. Vujica,Ivan,Vujica,Full Back,Left Wing Back,LWB,98.75,98.75,10.0,59269.0,00:00:00,,True,0,0,0,0,False,1997-04-20,male
2006229,3443,828185,3453,1804,Macarthur FC,12,F. Kurto,Filip,Kurto,Other,Goalkeeper,GK,98.75,98.75,10.0,59269.0,00:00:00,,True,0,0,0,0,False,1991-06-14,male
2006229,12120,1559685,12263,1804,Macarthur FC,95,S. Khaoui,Saîf-Eddine,Khaoui,Midfield,Right Midfield,RM,47.45,47.45,10.0,28479.0,00:00:00,00:47:27,True,0,0,0,0,False,1995-04-27,male
2006229,771858,1157292,773421,2380,Melbourne City FC,40,J. Nieuwenhuizen,James,Nieuwenhuizen,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2004-01-17,male
2006229,51051,828162,52177,2380,Melbourne City FC,2,C. Talbot,Callum,Talbot,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2001-02-26,male
2006229,9520,1157286,9530,2380,Melbourne City FC,26,S. Souprayen,Samuel,Souprayen,Central Defender,Left Center Back,LCB,98.75,98.75,10.0,59269.0,00:00:00,,True,0,0,0,0,False,1989-02-18,male
2006229,771859,1157293,773422,2380,Melbourne City FC,33,P. Beach,Patrick,Beach,Other,Goalkeeper,GK,98.75,98.75,10.0,59269.0,00:00:00,,True,0,0,0,0,False,2003-08-06,male
2006229,104563,1504085,105725,2380,Melbourne City FC,13,N. Atkinson,Nathaniel,Atkinson,Full Back,Right Back,RB,98.75,98.75,10.0,59269.0,00:00:00,,True,0,0,0,0,False,1999-06-13,male
2006229,50992,1504086,52118,2380,Melbourne City FC,27,K. Trewin,Kai,Trewin,Midfield,Left Midfield,LM,98.75,98.75,10.0,59269.0,00:00:00,,True,0,0,0,0,False,2001-05-18,male
2006229,114464,1504083,116005,2380,Melbourne City FC,22,G. Ferreyra,Germán Julio,César Ferreyra,Central Defender,Right Center Back,RCB,98.75,98.75,10.0,59269.0,00:00:00,,True,0,0,0,0,False,1996-01-13,male
2006229,11891,1157282,11998,2380,Melbourne City FC,16,A. Behich,Aziz Eraltay,Behich,Full Back,Left Back,LB,98.75,98.75,10.0,59269.0,00:00:00,,True,0,0,0,0,False,1990-12-16,male
2006229,7252,216288,7262,2380,Melbourne City FC,7,M. Leckie,Mathew,Leckie,Midfield,Right Midfield,RM,86.13,86.13,10.0,51699.0,00:00:00,01:23:41,True,0,0,0,0,False,1991-02-04,male
2006229,159941,216234,161496,2380,Melbourne City FC,23,M. Tilio,Marco,Tilio,Wide Attacker,Right Winger,RW,76.98,76.98,10.0,46209.0,00:00:00,01:14:32,True,0,0,0,0,False,2001-08-23,male
2006229,26095,1504089,27163,2380,Melbourne City FC,30,A. Kuen,Andreas ,Kuen,Center Forward,Center Forward,CF,76.98,76.98,10.0,46209.0,00:00:00,01:14:32,True,0,0,0,0,False,1995-03-24,male
2006229,963054,1504088,964617,2380,Melbourne City FC,47,K. Rahmani,Kavian,Rahmani,Wide Attacker,Left Winger,LW,64.12,64.12,10.0,38489.0,00:00:00,01:01:40,True,0,0,0,0,False,2006-12-29,male
1996435,962802,1503711,964365,866,Adelaide United Football Club,44,R. White,Ryan,White,Midfield,Attacking Midfield,AM,9.63,9.63,51840.0,57619.0,01:24:41,,False,0,0,0,0,False,2004-05-23,male
1996435,133854,181672,135409,869,Sydney Football Club,7,A. Segecic,Adrian,Segecic,Midfield,Right Defensive Midfield,RDM,26.53,26.53,41700.0,57619.0,01:07:47,,False,0,0,1,0,False,2004-06-01,male
1996435,25534,1460452,26580,869,Sydney Football Club,8,A. Ouahim,Anas,Ouahim,Wide Attacker,Left Winger,LW,78.43,78.43,10.0,47079.0,00:00:00,01:16:45,True,0,0,0,0,False,1997-09-23,male
1996435,560895,828194,562452,866,Adelaide United Football Club,8,Isaias,Isaías,Sánchez Cortés,Midfield,Right Defensive Midfield,RDM,35.35,35.35,36410.0,57619.0,00:58:58,,False,0,0,0,0,False,1987-02-09,male
1996435,973078,1519037,974641,866,Adelaide United Football Club,62,F. Talladira,Fabian,Talladira,Full Back,Left Back,LB,96.0,96.0,10.0,57619.0,00:00:00,,True,0,0,0,0,False,2006-02-04,male
1996435,133852,181669,135407,869,Sydney Football Club,6,C. Hollman,Corey,Hollman,Midfield,Right Defensive Midfield,RDM,96.0,96.0,10.0,57619.0,00:00:00,,True,0,0,0,0,False,2003-09-25,male
1996435,2858,1460450,2868,869,Sydney Football Club,11,Douglas Costa,Douglas ,Costa de Souza,Center Forward,Center Forward,CF,12.6,12.6,50060.0,57619.0,01:21:43,,False,0,0,0,0,False,1990-09-14,male
1996435,809759,1233517,811322,866,Adelaide United Football Club,51,P. Kikianis,Panagiotis,Kikianis,Central Defender,Left Center Back,LCB,96.0,96.0,10.0,57619.0,00:00:00,,True,0,0,0,0,False,2005-03-08,male
1996435,17231,1460453,17428,869,Sydney Football Club,9,P. Klimala,Patryk,Klimala,Center Forward,Center Forward,CF,83.4,83.4,10.0,50059.0,00:00:00,01:21:43,True,0,0,1,0,False,1998-08-05,male
1996435,42513,828192,43639,866,Adelaide United Football Club,10,Z. Clough,Zach,Clough,Wide Attacker,Right Winger,RW,86.36,86.36,10.0,51839.0,00:00:00,01:24:41,True,0,0,0,0,False,1995-03-08,male
1996435,560893,828191,562450,866,Adelaide United Football Club,55,E. Alagich,Ethan,Alagich,Midfield,Left Defensive Midfield,LDM,96.0,96.0,10.0,57619.0,00:00:00,,True,0,0,0,0,False,2003-12-18,male
1996435,808608,1228526,810171,866,Adelaide United Football Club,42,A. Ayoubi,Austin,Ayoubi,Wide Attacker,Right Winger,RW,9.63,9.63,51840.0,57619.0,01:24:41,,False,0,0,0,0,False,2001-07-27,male
1996435,50971,72965,52097,866,Adelaide United Football Club,19,Y. Dukuly,Yaya,Dukuly,Wide Attacker,Left Winger,LW,23.55,23.55,43490.0,57619.0,01:10:46,,False,0,0,0,0,False,2003-01-17,male
1996435,133853,181671,135408,869,Sydney Football Club,25,J. Kucharski,Jaiden,Kucharski,Wide Attacker,Left Winger,LW,17.57,17.57,47080.0,57619.0,01:16:45,,False,0,0,0,0,False,2002-06-25,male
1996435,51000,1204957,52126,869,Sydney Football Club,4,J. Courtney-Perkins,Jordan,Courtney-Perkins,Full Back,Left Back,LB,96.0,96.0,10.0,57619.0,00:00:00,,True,1,0,0,0,False,2002-11-06,male
1996435,50959,72952,52085,866,Adelaide United Football Club,6,S. Mauk,Stefan,Mauk,Midfield,Attacking Midfield,AM,72.45,72.45,10.0,43489.0,00:00:00,01:10:46,True,0,0,0,0,False,1995-10-12,male
1996435,18573,1204956,18770,869,Sydney Football Club,10,J. Lolley,Joe,Lolley,Wide Attacker,Right Winger,RW,96.0,96.0,10.0,57619.0,00:00:00,,True,0,0,1,0,False,1992-08-25,male
1996435,795547,1204965,797110,869,Sydney Football Club,21,Z. de Jesus,Zachary,de Jesus,Full Back,Right Back,RB,69.46,69.46,10.0,41699.0,00:00:00,01:07:47,True,1,0,0,0,False,2006-02-04,male
1996435,26766,1511476,27846,866,Adelaide United Football Club,3,B. Vriends,Bart,Vriends,Central Defender,Right Center Back,RCB,96.0,96.0,10.0,57619.0,00:00:00,,True,0,0,0,0,False,1991-05-09,male
1996435,51646,74004,52772,866,Adelaide United Football Club,12,J. Yull,Jonny ,Yull,Wide Attacker,Left Winger,LW,86.36,86.36,10.0,51839.0,00:00:00,01:24:41,True,0,0,0,0,False,2005-03-05,male
1996435,51005,1503707,52131,866,Adelaide United Football Club,20,D. Pierias,Dylan,Pierias,Full Back,Right Back,RB,96.0,96.0,10.0,57619.0,00:00:00,,True,0,0,1,0,False,2000-02-20,male
1996435,50949,1503708,52075,866,Adelaide United Football Club,14,J. Barnett,Jay,Barnett,Midfield,Right Defensive Midfield,RDM,60.65,60.65,10.0,36409.0,00:00:00,00:58:58,True,1,0,0,0,False,2001-02-14,male
1996435,797295,1210122,798858,866,Adelaide United Football Club,9,L. Jovanovic,Luka,Jovanovic,Center Forward,Center Forward,CF,35.35,35.35,36410.0,57619.0,00:58:58,,False,0,0,0,0,False,2005-05-20,male
1996435,51686,1503709,52812,866,Adelaide United Football Club,26,A. Goodwin,Archie,Goodwin,Center Forward,Center Forward,CF,60.65,60.65,10.0,36409.0,00:00:00,00:58:58,True,0,0,0,0,False,2004-11-07,male
1996435,998257,1555873,999820,866,Adelaide United Football Club,60,O. Page,Oscar,Page,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2006-04-26,male
1996435,50962,72955,52088,866,Adelaide United Football Club,27,J. Cavallo,Joshua,Cavallo,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,1999-11-13,male
1996435,809070,1230225,810633,866,Adelaide United Football Club,40,E. Cox,Ethan,Cox,Other,Goalkeeper,GK,96.0,96.0,10.0,57619.0,00:00:00,,True,0,0,0,0,False,2004-01-07,male
1996435,966307,1508754,967870,869,Sydney Football Club,37,W. Kennedy,Will,Kennedy,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2005-02-14,male
1996435,795544,1204962,797107,869,Sydney Football Club,24,W. Kamijo,Wataru,Kamijo,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2006-04-17,male
1996435,813317,1243940,814880,869,Sydney Football Club,20,T. Quintal,Tiago,Quintal,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2006-06-16,male
1996435,51047,73060,52173,869,Sydney Football Club,1,A. Redmayne,Andrew,Redmayne,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,1989-01-13,male
1996435,51644,74001,52770,869,Sydney Football Club,23,R. Grant,Rhyan,Grant,Central Defender,Right Center Back,RCB,96.0,96.0,10.0,57619.0,00:00:00,,True,1,0,0,0,False,1991-02-26,male
1996435,28293,1460449,29376,869,Sydney Football Club,15,Léo Sena,Leonardo,de Souza Sena,Midfield,Left Defensive Midfield,LDM,96.0,96.0,10.0,57619.0,00:00:00,,True,0,0,0,0,False,1995-12-31,male
1996435,998256,1555872,999819,869,Sydney Football Club,42,K. Shaw,Kyle Reilly ,Shaw,Central Defender,Left Center Back,LCB,96.0,96.0,10.0,57619.0,00:00:00,,True,0,0,0,0,False,2004-09-07,male
1996435,931987,1460448,933550,869,Sydney Football Club,12,H. Devenish-Meares,Harrison,Devenish-Meares,Other,Goalkeeper,GK,96.0,96.0,10.0,57619.0,00:00:00,,True,0,0,0,0,False,1996-10-27,male
1996435,51045,73058,52171,869,Sydney Football Club,17,A. Cáceres,Anthony,Cáceres,Midfield,Attacking Midfield,AM,96.0,96.0,10.0,57619.0,00:00:00,,True,0,0,1,0,False,1992-09-29,male
1953632,795511,1204883,797074,870,Central Coast Mariners Football Club,33,N. Paull,Nathan,Paull,Central Defender,Left Center Back,LCB,98.72,98.72,10.0,59249.0,00:00:00,,True,0,0,1,0,False,2003-08-21,male
1953632,963054,1504088,964617,2380,Melbourne City FC,47,K. Rahmani,Kavian,Rahmani,Wide Attacker,Left Forward,LF,21.75,21.75,46200.0,59249.0,01:13:42,,False,0,0,0,0,False,2006-12-29,male
1953632,771861,1157295,773424,2380,Melbourne City FC,19,Z. Schreiber,Zane William,Schreiber,Midfield,Defensive Midfield,DM,76.96,76.96,10.0,46199.0,00:00:00,01:13:42,True,0,0,0,0,False,2005-05-31,male
1953632,972981,1518741,974544,2380,Melbourne City FC,50,M. Ghossaini,Michael,Ghossaini,Center Forward,Center Forward,CF,8.5,8.5,54150.0,59249.0,01:26:57,,False,0,0,0,0,False,,male
1953632,330380,1448856,331937,870,Central Coast Mariners Football Club,24,D. Herrington,Diesel,Herrington,Central Defender,Right Center Back,RCB,21.85,21.85,46140.0,59249.0,01:13:36,,False,0,0,0,0,False,2004-08-04,male
1953632,795508,1204876,797071,870,Central Coast Mariners Football Club,16,H. Steele,Harrison,Steele,Midfield,Left Midfield,LM,87.28,87.28,10.0,52389.0,00:00:00,01:24:01,True,0,0,0,0,False,2002-10-12,male
1953632,51039,1204884,52165,870,Central Coast Mariners Football Club,5,N. Smith,Noah,Smith,Full Back,Left Wing Back,LWB,57.11,57.11,10.0,34289.0,00:00:00,00:53:51,True,0,0,0,0,False,2000-12-15,male
1953632,51668,74034,52794,870,Central Coast Mariners Football Club,9,A. Kuol,Alou,Kuol,Center Forward,Center Forward,CF,98.72,98.72,10.0,59249.0,00:00:00,,True,0,0,0,0,False,2001-07-05,male
1953632,51051,828162,52177,2380,Melbourne City FC,2,C. Talbot,Callum,Talbot,Full Back,Right Back,RB,98.72,98.72,10.0,59249.0,00:00:00,,True,0,0,0,0,False,2001-02-26,male
1953632,771857,1157291,773420,2380,Melbourne City FC,38,H. Politidis,Harry,Politidis,Wide Attacker,Left Forward,LF,76.96,76.96,10.0,46199.0,00:00:00,01:13:42,True,0,0,0,0,False,2002-06-28,male
1953632,51681,1157287,52807,2380,Melbourne City FC,6,S. Ugarković,Steven,Ugarković,Midfield,Left Midfield,LM,98.72,98.72,10.0,59249.0,00:00:00,,True,0,0,0,0,False,1994-08-19,male
1953632,114464,1504083,116005,2380,Melbourne City FC,22,G. Ferreyra,Germán Julio,César Ferreyra,Central Defender,Right Center Back,RCB,21.75,21.75,46200.0,59249.0,01:13:42,,False,0,0,0,0,False,1996-01-13,male
1953632,10549,1448850,10559,870,Central Coast Mariners Football Club,4,T. Sainsbury,Trent,Sainsbury,Central Defender,Right Center Back,RCB,76.86,76.86,10.0,46139.0,00:00:00,01:13:36,True,1,0,0,0,False,1992-01-05,male
1953632,34423,1204879,35534,870,Central Coast Mariners Football Club,10,Mikael Doka,Antonio Mikael,Rodrigues Brito,Wide Attacker,Left Winger,LW,98.72,98.72,10.0,59249.0,00:00:00,,True,0,0,0,0,False,2000-01-24,male
1953632,923864,1448859,925427,870,Central Coast Mariners Football Club,36,H. Eames,Haine Anthony,Eames,Midfield,Left Midfield,LM,11.43,11.43,52390.0,59249.0,01:24:01,,False,0,0,0,0,False,2008-02-27,male
1953632,808609,1228527,810172,870,Central Coast Mariners Football Club,37,B. Brandtman,Bailey,Brandtman,Wide Attacker,Right Winger,RW,48.26,48.26,10.0,28969.0,00:00:00,00:48:16,True,0,0,0,0,False,2005-06-28,male
1953632,50992,1504086,52118,2380,Melbourne City FC,27,K. Trewin,Kai,Trewin,Central Defender,Right Center Back,RCB,98.72,98.72,10.0,59249.0,00:00:00,,True,1,0,0,0,False,2001-05-18,male
1953632,771856,1157290,773419,2380,Melbourne City FC,46,B. Mazzeo,Benjamin,Mazzeo,Wide Attacker,Right Forward,RF,59.06,59.06,23800.0,59249.0,00:39:39,,False,0,0,0,0,False,2005-07-12,male
1953632,29856,1448852,30949,870,Central Coast Mariners Football Club,8,A. McCalmont,Alfie,McCalmont,Midfield,Right Midfield,RM,98.72,98.72,10.0,59249.0,00:00:00,,True,0,0,0,0,False,2000-03-25,male
1953632,23930,21891,24888,870,Central Coast Mariners Football Club,15,S. Roux,Storm ,Roux,Full Back,Right Wing Back,RWB,98.72,98.72,10.0,59249.0,00:00:00,,True,0,0,0,0,False,1993-01-13,male
1953632,795151,1204019,796714,2380,Melbourne City FC,35,M. Memeti,Medin,Memeti,Center Forward,Center Forward,CF,90.22,90.22,10.0,54149.0,00:00:00,01:26:57,True,0,0,0,0,False,2007-06-20,male
1953632,795510,1204880,797073,870,Central Coast Mariners Football Club,3,B. Kaltak,Brian,Kaltak,Central Defender,Center Back,CB,98.72,98.72,10.0,59249.0,00:00:00,,True,0,0,0,0,False,1993-09-30,male
1953632,22937,1504084,23811,2380,Melbourne City FC,10,Y. Cohen,Yonatan,Cohen,Wide Attacker,Right Forward,RF,39.65,39.65,10.0,23799.0,00:00:00,00:39:39,True,0,0,0,0,False,1996-06-29,male
1953632,795515,1204889,797078,870,Central Coast Mariners Football Club,28,W. Wilson,Will,Wilson,Wide Attacker,Right Winger,RW,41.6,41.6,34290.0,59249.0,00:53:51,,False,0,0,0,0,False,2001-12-23,male
1953632,795509,1204878,797072,870,Central Coast Mariners Football Club,7,C. Theoharous,Christian,Theoharous,Wide Attacker,Left Winger,LW,50.45,50.45,28980.0,59249.0,00:48:16,,False,1,0,0,0,False,1999-12-06,male
1953632,972648,1518180,974211,2380,Melbourne City FC,41,L. Wong,Lawrence,Wong,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2007-10-06,male
1953632,50996,1157284,52122,2380,Melbourne City FC,1,J. Young,Jamie,Young,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,1985-08-25,male
1953632,963053,1504087,964616,2380,Melbourne City FC,42,B. Dunbar,Benjamin,Dunbar,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2006-01-28,male
1953632,9520,1157286,9530,2380,Melbourne City FC,26,S. Souprayen,Samuel,Souprayen,Central Defender,Left Center Back,LCB,98.72,98.72,10.0,59249.0,00:00:00,,True,0,0,1,0,False,1989-02-18,male
1953632,771859,1157293,773422,2380,Melbourne City FC,33,P. Beach,Patrick,Beach,Other,Goalkeeper,GK,98.72,98.72,10.0,59249.0,00:00:00,,True,0,0,0,0,False,2003-08-06,male
1953632,104563,1504085,105725,2380,Melbourne City FC,13,N. Atkinson,Nathaniel,Atkinson,Midfield,Right Midfield,RM,98.72,98.72,10.0,59249.0,00:00:00,,True,0,0,0,0,False,1999-06-13,male
1953632,11891,1157282,11998,2380,Melbourne City FC,16,A. Behich,Aziz Eraltay,Behich,Full Back,Left Back,LB,98.72,98.72,10.0,59249.0,00:00:00,,True,0,0,0,0,False,1990-12-16,male
1953632,170488,1448851,172043,870,Central Coast Mariners Football Club,11,Vitor Feijão,Vitor,Correia da Silva,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,1996-08-01,male
1953632,923861,1448854,925424,870,Central Coast Mariners Football Club,17,S. James Ngor,Sabit,James Ngor,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2001-01-05,male
1953632,152947,1448853,154502,870,Central Coast Mariners Football Club,1,A. Pavlesic,Adam,Pavlesic,Other,Substitute,SUB,0.0,0.0,,,,,False,0,0,0,0,False,2002-07-30,male
1953632,923862,1448857,925425,870,Central Coast Mariners Football Club,40,D. Peraic-Cullen,Dylan,Peraic-Cullen,Other,Goalkeeper,GK,98.72,98.72,10.0,59249.0,00:00:00,,True,0,0,0,0,False,2006-07-25,male
1925299,51050,1507994,52176,1802,Brisbane Roar FC,4,B. Warland,Ben,Warland,Central Defender,Left Center Back,LCB,33.1,33.1,10.0,19869.0,00:00:00,00:33:06,True,0,0,0,0,False,1996-09-04,male
1925299,333110,1507996,334667,1802,Brisbane Roar FC,11,N. Acosta,Neicer Aldhair,Acosta Mendez,Wide Attacker,Right Winger,RW,12.58,12.58,53750.0,61299.0,01:24:10,,False,0,0,0,0,False,2002-12-12,male
1925299,966112,1508522,967675,871,Perth Glory Football Club,16,A. Bugarija,Adam,Bugarija,Center Forward,Center Forward,CF,67.75,67.75,10.0,40669.0,00:00:00,01:02:22,True,0,0,0,0,False,2005-02-22,male
1925299,797298,1508001,798861,1802,Brisbane Roar FC,43,A. Zimarino,Adam,Zimarino,Wide Attacker,Right Winger,RW,72.1,72.1,10.0,43279.0,00:00:00,01:06:43,True,0,0,0,0,False,2001-08-28,male
1925299,560987,828321,562544,871,Perth Glory Football Club,20,T. Ostler,Trent,Ostler,Wide Attacker,Right Winger,RW,67.75,67.75,10.0,40669.0,00:00:00,01:02:22,True,0,0,0,0,False,2002-04-03,male
1925299,795530,1508515,797093,871,Perth Glory Football Club,7,N. Pennington,Nicholas,Pennington,Midfield,Left Midfield,LM,102.13,102.13,10.0,61299.0,00:00:00,,True,0,0,0,0,False,1998-12-18,male
